1.51764001,12.98000002,3.54000003,1.21000004,73.00000005,0.65000006,8.53000007,8e-08,9e-08,'build wind float'
1.52177001,13.75000002,1.01000003,1.36000004,72.19000005,0.33000006,11.14000007,8e-08,9e-08,'build wind non-float'
1.51645001,14.94000002,3e-08,1.87000004,73.11000005,6e-08,8.67000007,1.38000008,9e-08,headlamps
1.51786001,12.73000002,3.43000003,1.19000004,72.95000005,0.62000006,8.76000007,8e-08,0.30000009,'build wind float'
1.52152001,13.12000002,3.58000003,0.90000004,72.20000005,0.23000006,9.82000007,8e-08,0.16000009,'build wind float'
1.51937001,13.79000002,2.41000003,1.19000004,72.76000005,6e-08,9.77000007,8e-08,9e-08,tableware
1.51514001,14.85000002,3e-08,2.42000004,73.72000005,6e-08,8.39000007,0.56000008,9e-08,headlamps
1.52172001,13.48000002,3.74000003,0.90000004,72.01000005,0.18000006,9.61000007,8e-08,0.07000009,'build wind float'
1.51732001,14.95000002,3e-08,1.80000004,72.99000005,6e-08,8.61000007,1.55000008,9e-08,headlamps
1.52020001,13.98000002,1.35000003,1.63000004,71.76000005,0.39000006,10.56000007,8e-08,0.18000009,'build wind non-float'
1.51605001,12.90000002,3.44000003,1.45000004,73.06000005,0.44000006,8.27000007,8e-08,9e-08,'build wind non-float'
1.51847001,13.10000002,3.97000003,1.19000004,72.44000005,0.60000006,8.43000007,8e-08,9e-08,'build wind non-float'
1.51761001,13.89000002,3.60000003,1.36000004,72.73000005,0.48000006,7.83000007,8e-08,9e-08,'build wind float'
1.51673001,13.30000002,3.64000003,1.53000004,72.53000005,0.65000006,8.03000007,8e-08,0.29000009,'build wind non-float'
1.52365001,15.79000002,1.83000003,1.31000004,70.43000005,0.31000006,8.61000007,1.68000008,9e-08,headlamps
1.51685001,14.92000002,3e-08,1.99000004,73.06000005,6e-08,8.40000007,1.59000008,9e-08,headlamps
1.51658001,14.80000002,3e-08,1.99000004,73.11000005,6e-08,8.28000007,1.71000008,9e-08,headlamps
1.51316001,13.02000002,3e-08,3.04000004,70.48000005,6.21000006,6.96000007,8e-08,9e-08,containers
1.51709001,13.00000002,3.47000003,1.79000004,72.72000005,0.66000006,8.18000007,8e-08,9e-08,'build wind non-float'
1.51727001,14.70000002,3e-08,2.34000004,73.28000005,6e-08,8.95000007,0.66000008,9e-08,headlamps
1.51898001,13.58000002,3.35000003,1.23000004,72.08000005,0.59000006,8.91000007,8e-08,9e-08,'build wind float'
1.51969001,12.64000002,3e-08,1.65000004,73.75000005,0.38000006,11.53000007,8e-08,9e-08,containers
1.51820001,12.62000002,2.76000003,0.83000004,73.81000005,0.35000006,9.42000007,8e-08,0.20000009,'build wind non-float'
1.51617001,14.95000002,3e-08,2.27000004,73.30000005,6e-08,8.71000007,0.67000008,9e-08,headlamps
1.51911001,13.90000002,3.73000003,1.18000004,72.12000005,0.06000006,8.89000007,8e-08,9e-08,'build wind float'
1.51651001,14.38000002,3e-08,1.94000004,73.61000005,6e-08,8.48000007,1.57000008,9e-08,headlamps
1.51694001,12.86000002,3.58000003,1.31000004,72.61000005,0.61000006,8.79000007,8e-08,9e-08,'vehic wind float'
1.52315001,13.44000002,3.34000003,1.23000004,72.38000005,0.60000006,8.83000007,8e-08,9e-08,headlamps
1.52068001,13.55000002,2.09000003,1.67000004,72.18000005,0.53000006,9.57000007,0.27000008,0.17000009,'build wind non-float'
1.51838001,14.32000002,3.26000003,2.22000004,71.25000005,1.46000006,5.79000007,1.63000008,9e-08,headlamps
1.51818001,13.72000002,3e-08,0.56000004,74.45000005,6e-08,10.99000007,8e-08,9e-08,'build wind non-float'
1.51769001,12.45000002,2.71000003,1.29000004,73.70000005,0.56000006,9.06000007,8e-08,0.24000009,'build wind float'
1.51660001,12.99000002,3.18000003,1.23000004,72.97000005,0.58000006,8.81000007,8e-08,0.24000009,'build wind non-float'
1.51589001,12.88000002,3.43000003,1.40000004,73.28000005,0.69000006,8.05000007,8e-08,0.24000009,'build wind float'
1.52410001,13.83000002,2.90000003,1.17000004,71.15000005,0.08000006,10.79000007,8e-08,9e-08,'build wind non-float'
1.52725001,13.80000002,3.15000003,0.66000004,70.57000005,0.08000006,11.64000007,8e-08,9e-08,'build wind non-float'
1.52119001,12.97000002,0.33000003,1.51000004,73.39000005,0.13000006,11.27000007,8e-08,0.28000009,containers
1.51748001,12.86000002,3.56000003,1.27000004,73.21000005,0.54000006,8.38000007,8e-08,0.17000009,'build wind float'
1.51653001,11.95000002,3e-08,1.19000004,75.18000005,2.70000006,8.93000007,8e-08,9e-08,headlamps
1.51623001,14.14000002,3e-08,2.88000004,72.61000005,0.08000006,9.18000007,1.06000008,9e-08,headlamps
1.52101001,13.64000002,4.49000003,1.10000004,71.78000005,0.06000006,8.75000007,8e-08,9e-08,'build wind float'
1.51763001,12.61000002,3.59000003,1.31000004,73.29000005,0.58000006,8.50000007,8e-08,9e-08,'build wind float'
1.51596001,13.02000002,3.56000003,1.54000004,73.11000005,0.72000006,7.90000007,8e-08,9e-08,'build wind non-float'
1.51674001,12.79000002,3.52000003,1.54000004,73.36000005,0.66000006,7.90000007,8e-08,9e-08,'build wind non-float'
1.52065001,14.36000002,3e-08,2.02000004,73.42000005,6e-08,8.44000007,1.64000008,9e-08,headlamps
1.51768001,12.65000002,3.56000003,1.30000004,73.08000005,0.61000006,8.69000007,8e-08,0.14000009,'build wind float'
1.52369001,13.44000002,3e-08,1.58000004,72.22000005,0.32000006,12.24000007,8e-08,9e-08,containers
1.51756001,13.15000002,3.61000003,1.05000004,73.24000005,0.57000006,8.24000007,8e-08,9e-08,'build wind float'
1.51754001,13.48000002,3.74000003,1.17000004,72.99000005,0.59000006,8.03000007,8e-08,9e-08,'build wind float'
1.51711001,12.89000002,3.62000003,1.57000004,72.96000005,0.61000006,8.11000007,8e-08,9e-08,'build wind non-float'
1.52210001,13.73000002,3.84000003,0.72000004,71.76000005,0.17000006,9.74000007,8e-08,9e-08,'build wind float'
1.51594001,13.09000002,3.52000003,1.55000004,72.87000005,0.68000006,8.05000007,8e-08,0.09000009,'build wind non-float'
1.51784001,12.68000002,3.67000003,1.16000004,73.11000005,0.61000006,8.70000007,8e-08,9e-08,'build wind float'
1.51909001,13.89000002,3.53000003,1.32000004,71.81000005,0.51000006,8.78000007,0.11000008,9e-08,'build wind float'
1.51977001,13.81000002,3.58000003,1.32000004,71.72000005,0.12000006,8.67000007,0.69000008,9e-08,'build wind float'
1.51666001,12.86000002,3e-08,1.83000004,73.88000005,0.97000006,10.17000007,8e-08,9e-08,containers
1.51631001,13.34000002,3.57000003,1.57000004,72.87000005,0.61000006,7.89000007,8e-08,9e-08,'build wind non-float'
1.51872001,12.93000002,3.66000003,1.56000004,72.51000005,0.58000006,8.55000007,8e-08,0.12000009,'build wind non-float'
1.51708001,13.72000002,3.68000003,1.81000004,72.06000005,0.64000006,7.88000007,8e-08,9e-08,'build wind non-float'
1.52081001,13.78000002,2.28000003,1.43000004,71.99000005,0.49000006,9.85000007,8e-08,0.17000009,'build wind non-float'
1.51574001,14.86000002,3.67000003,1.74000004,71.87000005,0.16000006,7.36000007,8e-08,0.12000009,'build wind non-float'
1.51813001,13.43000002,3.98000003,1.18000004,72.49000005,0.58000006,8.15000007,8e-08,9e-08,'build wind non-float'
1.51131001,13.69000002,3.20000003,1.81000004,72.81000005,1.76000006,5.43000007,1.19000008,9e-08,headlamps
1.52227001,14.17000002,3.81000003,0.78000004,71.35000005,6e-08,9.69000007,8e-08,9e-08,'build wind float'
1.52614001,13.70000002,3e-08,1.36000004,71.24000005,0.19000006,13.44000007,8e-08,0.10000009,'build wind non-float'
1.51811001,13.33000002,3.85000003,1.25000004,72.78000005,0.52000006,8.12000007,8e-08,9e-08,'build wind non-float'
1.51655001,13.41000002,3.39000003,1.28000004,72.64000005,0.52000006,8.65000007,8e-08,9e-08,'vehic wind float'
1.51751001,12.81000002,3.57000003,1.35000004,73.02000005,0.62000006,8.59000007,8e-08,9e-08,'build wind float'
1.51508001,15.15000002,3e-08,2.25000004,73.50000005,6e-08,8.34000007,0.63000008,9e-08,headlamps
1.51915001,12.73000002,1.85000003,1.86000004,72.69000005,0.60000006,10.09000007,8e-08,9e-08,containers
1.51966001,14.77000002,3.75000003,0.29000004,72.02000005,0.03000006,9.00000007,8e-08,9e-08,'build wind float'
1.51844001,13.25000002,3.76000003,1.32000004,72.40000005,0.58000006,8.42000007,8e-08,9e-08,'build wind non-float'
1.52664001,11.23000002,3e-08,0.77000004,73.21000005,6e-08,14.68000007,8e-08,9e-08,'build wind non-float'
1.52172001,13.51000002,3.86000003,0.88000004,71.79000005,0.23000006,9.54000007,8e-08,0.11000009,'build wind float'
1.51602001,14.85000002,3e-08,2.38000004,73.28000005,6e-08,8.76000007,0.64000008,0.09000009,headlamps
1.51321001,13.00000002,3e-08,3.02000004,70.70000005,6.21000006,6.93000007,8e-08,9e-08,containers
1.52739001,11.02000002,3e-08,0.75000004,73.08000005,6e-08,14.96000007,8e-08,9e-08,'build wind non-float'
1.52213001,14.21000002,3.82000003,0.47000004,71.77000005,0.11000006,9.57000007,8e-08,9e-08,'build wind float'
1.51747001,12.84000002,3.50000003,1.14000004,73.27000005,0.56000006,8.55000007,8e-08,9e-08,'build wind float'
1.51839001,12.85000002,3.67000003,1.24000004,72.57000005,0.62000006,8.68000007,8e-08,0.35000009,'build wind non-float'
1.51646001,13.41000002,3.55000003,1.25000004,72.81000005,0.68000006,8.10000007,8e-08,9e-08,'build wind non-float'
1.51609001,15.01000002,3e-08,2.51000004,73.05000005,0.05000006,8.83000007,0.53000008,9e-08,headlamps
1.51667001,12.94000002,3.61000003,1.26000004,72.75000005,0.56000006,8.60000007,8e-08,9e-08,'build wind non-float'
1.51588001,13.12000002,3.41000003,1.58000004,73.26000005,0.07000006,8.39000007,8e-08,0.19000009,'build wind non-float'
1.52667001,13.99000002,3.70000003,0.71000004,71.57000005,0.02000006,9.82000007,8e-08,0.10000009,'build wind float'
1.51831001,14.39000002,3e-08,1.82000004,72.86000005,1.41000006,6.47000007,2.88000008,9e-08,headlamps
1.51918001,14.04000002,3.58000003,1.37000004,72.08000005,0.56000006,8.30000007,8e-08,9e-08,'build wind float'
1.51613001,13.88000002,1.78000003,1.79000004,73.10000005,6e-08,8.67000007,0.76000008,9e-08,headlamps
1.52196001,14.36000002,3.85000003,0.89000004,71.36000005,0.15000006,9.15000007,8e-08,9e-08,'build wind float'
1.51824001,12.87000002,3.48000003,1.29000004,72.95000005,0.60000006,8.43000007,8e-08,9e-08,'build wind float'
1.52151001,11.03000002,1.71000003,1.56000004,73.44000005,0.58000006,11.62000007,8e-08,9e-08,containers
1.51969001,14.56000002,3e-08,0.56000004,73.48000005,6e-08,11.22000007,8e-08,9e-08,tableware
1.51618001,13.01000002,3.50000003,1.48000004,72.89000005,0.60000006,8.12000007,8e-08,9e-08,'build wind non-float'
1.51645001,13.40000002,3.49000003,1.52000004,72.65000005,0.67000006,8.08000007,8e-08,0.10000009,'build wind non-float'
1.51796001,13.50000002,3.36000003,1.63000004,71.94000005,0.57000006,8.81000007,8e-08,0.09000009,'vehic wind float'
1.52222001,14.43000002,3e-08,1.00000004,72.67000005,0.10000006,11.52000007,8e-08,0.08000009,'build wind non-float'
1.51783001,12.69000002,3.54000003,1.34000004,72.95000005,0.57000006,8.75000007,8e-08,9e-08,'build wind float'
1.51711001,14.23000002,3e-08,2.08000004,73.36000005,6e-08,8.62000007,1.67000008,9e-08,headlamps
1.51736001,12.78000002,3.62000003,1.29000004,72.79000005,0.59000006,8.70000007,8e-08,9e-08,'build wind float'
1.51808001,13.43000002,2.87000003,1.19000004,72.84000005,0.55000006,9.03000007,8e-08,9e-08,'build wind float'
1.51670001,13.24000002,3.57000003,1.38000004,72.70000005,0.56000006,8.44000007,8e-08,0.10000009,'vehic wind float'
1.52043001,13.38000002,3e-08,1.40000004,72.25000005,0.33000006,12.50000007,8e-08,9e-08,containers
1.51900001,13.49000002,3.48000003,1.35000004,71.95000005,0.55000006,9.00000007,8e-08,9e-08,'build wind float'
1.51778001,13.21000002,2.81000003,1.29000004,72.98000005,0.51000006,9.02000007,8e-08,0.09000009,'build wind float'
1.51905001,14.00000002,2.39000003,1.56000004,72.37000005,6e-08,9.57000007,8e-08,9e-08,tableware
1.51531001,14.38000002,3e-08,2.66000004,73.10000005,0.04000006,9.08000007,0.64000008,9e-08,headlamps
1.51916001,14.15000002,3e-08,2.09000004,72.74000005,6e-08,10.88000007,8e-08,9e-08,tableware
1.51841001,13.02000002,3.62000003,1.06000004,72.34000005,0.64000006,9.13000007,8e-08,0.15000009,'build wind non-float'
1.51590001,13.02000002,3.58000003,1.51000004,73.12000005,0.69000006,7.96000007,8e-08,9e-08,'build wind non-float'
1.51593001,13.25000002,3.45000003,1.43000004,73.17000005,0.61000006,7.86000007,8e-08,9e-08,'build wind non-float'
1.51640001,12.55000002,3.48000003,1.87000004,73.23000005,0.63000006,8.08000007,8e-08,0.09000009,'build wind non-float'
1.51663001,12.93000002,3.54000003,1.62000004,72.96000005,0.64000006,8.03000007,8e-08,0.21000009,'build wind non-float'
1.51690001,13.33000002,3.54000003,1.61000004,72.54000005,0.68000006,8.11000007,8e-08,9e-08,'build wind non-float'
1.51869001,13.19000002,3.37000003,1.18000004,72.72000005,0.57000006,8.83000007,8e-08,0.16000009,'build wind float'
1.51776001,13.53000002,3.41000003,1.52000004,72.04000005,0.58000006,8.79000007,8e-08,9e-08,'vehic wind float'
1.51775001,12.85000002,3.48000003,1.23000004,72.97000005,0.61000006,8.56000007,0.09000008,0.22000009,'build wind float'
1.51860001,13.36000002,3.43000003,1.43000004,72.26000005,0.51000006,8.60000007,8e-08,9e-08,'build wind non-float'
1.51720001,13.38000002,3.50000003,1.15000004,72.85000005,0.50000006,8.43000007,8e-08,9e-08,'build wind float'
1.51623001,14.20000002,3e-08,2.79000004,73.46000005,0.04000006,9.04000007,0.40000008,0.09000009,headlamps
1.51618001,13.53000002,3.55000003,1.54000004,72.99000005,0.39000006,7.78000007,8e-08,9e-08,'build wind float'
1.51761001,12.81000002,3.54000003,1.23000004,73.24000005,0.58000006,8.39000007,8e-08,9e-08,'build wind float'
1.51610001,13.42000002,3.40000003,1.22000004,72.69000005,0.59000006,8.32000007,8e-08,9e-08,'vehic wind float'
1.51592001,12.86000002,3.52000003,2.12000004,72.66000005,0.69000006,7.97000007,8e-08,9e-08,'build wind non-float'
1.51613001,13.92000002,3.52000003,1.25000004,72.88000005,0.37000006,7.94000007,8e-08,0.14000009,'build wind non-float'
1.51689001,12.67000002,2.88000003,1.71000004,73.21000005,0.73000006,8.54000007,8e-08,9e-08,'build wind non-float'
1.51852001,14.09000002,2.19000003,1.66000004,72.67000005,6e-08,9.32000007,8e-08,9e-08,tableware
