0.03150631,0.1956892,0.05037065,0.33504788,0.60743893,0.01854596,0.35557703,0.05275486,0.3332385,0.05446416,0.03583797,0.33958943,0.02182241,0.37707155,0.22234214,0.04130176,0.05606809,0.07085037,0.22296243,0.0425942,0.02471366,0.20099174,0.05188583,0.10989726,0.15093672,0.0436641,0.02760513,0.06797853,0.18751665,0.02645101,0.02314819,0.13436332,0.05895325,0.04922256,0.11745483,0.02719067,0.0131925,0.06282888,0.13638464,0.01039903,0.01899106,0.10896741,0.03818086,0.01474994,0.03730394,0.09816272,0.04638017,0.09809126,0.02112774,0.07444763,0.02286447,0.04451796,0.03617564,0.10242631,0.03611115,0.14117532,0.0148689,0.10077304,0.03988918,0.01010082,0.02789237,0.13182492,0.02078984,0.17390827,0.01314387,0.16991889,0.0240735,0.03934974,0.02400308,0.17987192,0.02572332,0.31357241,0.00789574,0.43275732,0.00790929,0.43010521,1
0.05998738,0.1828403,0.07194477,0.23229982,0.54088233,0.03647354,0.4304078,0.12131116,0.35283529,0.13308808,0.0126397,0.21632633,0.08669902,0.34899002,0.1549153,0.00974851,0.15971212,0.04932546,0.06491339,0.12707425,0.0051721,0.08483071,0.03480497,0.17589543,0.06412914,0.00695674,0.12643654,0.03228757,0.03449592,0.11746574,0.01209015,0.02147694,0.03512062,0.13063856,0.01829852,0.01259291,0.12238877,0.01786594,0.01356154,0.10484862,0.01502885,0.0031736,0.01325515,0.09763682,0.02237477,0.00856303,0.05233593,0.09510434,0.0316147,0.11147622,0.0269886,0.01406418,0.0227506,0.02751094,0.0559298,0.11392173,0.02375381,0.12880515,0.03919127,0.01676525,0.03257525,0.07976116,0.03827638,0.16672596,0.02984662,0.16245171,0.0534237,0.04751148,0.03330911,0.20911843,0.07815371,0.35137286,0.04570059,0.44888307,0.09589911,0.35298046,1
0.04390059,0.15019589,0.11284986,0.38817074,0.49140394,0.03714412,0.38652804,0.0354633,0.41224417,0.18652896,0.03276892,0.12080167,0.01419342,0.25242204,0.12463557,0.08623868,0.18002909,0.06986702,0.10062419,0.137536,0.07473969,0.03526506,0.06615328,0.12376784,0.03934596,0.10165511,0.10851221,0.07903944,0.07271054,0.07654795,0.09023104,0.03273376,0.07316537,0.06084042,0.04880804,0.0827317,0.04237919,0.05780625,0.06690411,0.04390715,0.08769652,0.06376507,0.02858272,0.03040301,0.07500174,0.06276996,0.08612779,0.06899684,0.10330915,0.06797085,0.07636099,0.05414453,0.1084139,0.03040787,0.08712484,0.08841025,0.10006829,0.11070838,0.10522358,0.06603641,0.10465263,0.04330185,0.0911392,0.13734746,0.0683232,0.18705951,0.0747227,0.09265011,0.07560996,0.12943966,0.06215615,0.24439445,0.01955273,0.40315208,0.07415188,0.38128397,1
0.01571549,0.14493253,0.01754396,0.30430775,0.52053025,0.0456595,0.41744241,0.05527361,0.39965255,0.14541709,0.0348159,0.18819992,0.06700845,0.37310967,0.12550799,0.03113892,0.17219814,0.00519782,0.02999648,0.1260452,0.0407373,0.06014511,0.03780172,0.19933584,0.0273791,0.03175226,0.12215301,0.03288471,0.03198928,0.09785739,0.03684036,0.0116881,0.03322006,0.12384625,0.02338926,0.04676241,0.08629325,0.02236429,0.04746837,0.06592131,0.02275078,0.03730513,0.05384701,0.07843622,0.05636952,0.04984698,0.01122735,0.07442298,0.02860285,0.08237163,0.06252875,0.06695998,0.03825072,0.03055638,0.03154264,0.09445416,0.0504926,0.12388856,0.05514995,0.04101908,0.02478302,0.03996665,0.03791914,0.17649444,0.04816411,0.18387868,0.02640749,0.05178062,0.01307417,0.14598766,0.05101555,0.33047341,0.0605808,0.42823442,0.02583662,0.41448596,1
0.05260771,0.16409184,0.0515256,0.30899879,0.53932734,0.042992,0.42108142,0.03278489,0.413022,0.12315365,0.02989204,0.18513129,0.06643615,0.36284136,0.14182373,0.07205962,0.15721431,0.05016329,0.02257148,0.10586171,0.02184849,0.05902008,0.06807376,0.18518969,0.04585966,0.07649097,0.11404772,0.04896245,0.00260586,0.08018546,0.03789161,0.01559471,0.08039873,0.10791565,0.00620353,0.07138621,0.06603889,0.0516044,0.0202979,0.05020054,0.05493788,0.02210107,0.07250354,0.05376372,0.06625705,0.008904,0.06053613,0.04004698,0.0454026,0.06925292,0.09023823,0.00993276,0.07988681,0.02434801,0.06211455,0.09909418,0.03325277,0.11160892,0.09219973,0.01921693,0.0816943,0.06949144,0.06283257,0.18434735,0.0330647,0.16295573,0.08937703,0.0262987,0.08468086,0.1814334,0.0624816,0.3252946,0.0220945,0.41246524,0.05776453,0.39411384,1
0.02365551,0.17757207,0.06789353,0.28565538,0.59144005,0.01078277,0.423093,0.05475437,0.36142812,0.07978579,0.04404477,0.26781549,0.03944114,0.38614887,0.21906938,0.01163865,0.12986714,0.07687783,0.12015855,0.06350246,0.04985425,0.1781533,0.00430449,0.17951683,0.14911524,0.01548831,0.07546957,0.06252274,0.13292021,0.04101332,0.06616618,0.13706849,0.02070041,0.10936145,0.11328663,0.01098977,0.04565685,0.08791425,0.14951232,0.01866559,0.07770236,0.12240771,0.00686139,0.03924201,0.00918423,0.07984475,0.050249,0.06937114,0.06364185,0.04547738,0.01933521,0.07412957,0.0181321,0.11026793,0.04168331,0.12022286,0.03913458,0.08111959,0.02354188,0.07783988,0.00799502,0.14685322,0.01829155,0.17666231,0.02523318,0.13243014,0.0146416,0.07128918,0.00727416,0.24034231,0.01359364,0.37007869,0.01774743,0.41465332,0.0377743,0.40028021,1
0.02066817,0.11958195,0.01398061,0.3629856,0.55044347,0.01912796,0.39963313,0.03296304,0.38181815,0.13993254,0.0205853,0.24016135,0.01715402,0.32893432,0.19278491,0.01732783,0.15472203,0.03692705,0.0656213,0.13694916,0.02766571,0.13549676,0.01903736,0.1735058,0.12633486,0.01849625,0.13728249,0.0369464,0.05347168,0.13210194,0.03199687,0.1158908,0.02301268,0.14339824,0.1007986,0.02483684,0.11280722,0.05170344,0.06718668,0.1255734,0.04573279,0.09117286,0.02604307,0.11188359,0.02599258,0.05436293,0.00319794,0.14081122,0.01412254,0.14081142,0.02746849,0.01278677,0.02194785,0.07465206,0.02453801,0.14711489,0.00332116,0.1622202,0.01048368,0.01186295,0.012648,0.08713252,0.02591821,0.19059907,0.01304364,0.17114893,0.0310332,0.05078539,0.01140916,0.18968423,0.02030158,0.30055659,0.01508556,0.41551926,0.04443143,0.41302976,1
0.08042105,0.07512858,0.06650449,0.32223583,0.66258579,0.0514001,0.37531482,0.07483835,0.35096441,0.04645116,0.06412205,0.35609434,0.05373108,0.42889687,0.22325653,0.06756661,0.01407077,0.0523076,0.26974123,0.07491401,0.04967059,0.19432825,0.07125978,0.07293237,0.11162378,0.07577773,0.088559,0.04959718,0.21128325,0.09096743,0.04236538,0.07973066,0.08374195,0.1035809,0.05594959,0.10122085,0.0857427,0.02480243,0.0549635,0.07662785,0.01386045,0.04423074,0.10605606,0.0688115,0.09450194,0.06069456,0.05545763,0.13934619,0.04581833,0.10730747,0.09256539,0.09209755,0.09189381,0.09432862,0.09565122,0.06927543,0.08198281,0.07365981,0.06132036,0.16216472,0.07249214,0.19060727,0.07021758,0.10667654,0.0871977,0.05934071,0.08755532,0.20449455,0.07069577,0.2926988,0.06313309,0.45796563,0.04734527,0.40316498,0.07951773,0.44816099,1
0.0448593,0.16650203,0.03146572,0.28135182,0.5712677,0.03748784,0.42647906,0.02887296,0.40164311,0.08944935,0.03955821,0.21117084,0.050393,0.37654047,0.17345897,0.05082047,0.15055782,0.05014233,0.07522286,0.08151938,0.03215443,0.10293374,0.05897717,0.1937341,0.08681862,0.06041059,0.10448301,0.03316573,0.05731053,0.06931858,0.03086903,0.06840941,0.05279775,0.10189611,0.05138425,0.05945801,0.06236662,0.04989448,0.03458342,0.05422481,0.02878177,0.04583545,0.04936572,0.05658866,0.06813776,0.03913871,0.03548879,0.07300691,0.03340745,0.06037823,0.06981247,0.0456049,0.06868524,0.06918478,0.04961111,0.10418009,0.03638917,0.09254189,0.09656082,0.07723248,0.07172554,0.11834863,0.03361053,0.18206507,0.03941232,0.13380339,0.08999801,0.09566442,0.07107803,0.24569955,0.03192269,0.37196341,0.02563152,0.42327896,0.04859723,0.35596227,1
0.09124444,0.1846883,0.05514415,0.30796554,0.55623204,0.02708292,0.42355168,0.06489309,0.36347027,0.12336248,0.05102656,0.18332828,0.05704374,0.26826401,0.18962214,0.03760464,0.16972176,0.0628228,0.04266717,0.10689362,0.05742739,0.10106746,0.03936668,0.17476674,0.1165663,0.06200349,0.11833742,0.05791626,0.01614296,0.08334103,0.05789332,0.06025767,0.05687054,0.11198124,0.08350378,0.08418513,0.0860073,0.05924331,0.01840184,0.05842843,0.04564976,0.05180916,0.06136364,0.06797869,0.1195716,0.06924989,0.03131371,0.01249641,0.0332683,0.04889132,0.1419571,0.06550461,0.11051901,0.09902794,0.03945745,0.07583844,0.02975507,0.08713182,0.1199691,0.06045546,0.09538124,0.14137175,0.02689153,0.12412977,0.01858125,0.14047909,0.13740029,0.08686754,0.09457137,0.23296918,0.08668112,0.32567166,0.01343006,0.38453686,0.08437859,0.36167677,1
0.04969938,0.14973031,0.02860003,0.30051088,0.59651087,0.03847371,0.42017438,0.06461209,0.39316403,0.06485262,0.05225273,0.24640653,0.07395199,0.36286423,0.2033075,0.03357084,0.11479149,0.08050136,0.07173511,0.06236979,0.05519587,0.13251969,0.06103499,0.15960217,0.12704728,0.03477084,0.07228243,0.07341427,0.08963187,0.05836472,0.06007082,0.08609859,0.03930339,0.08214517,0.0956591,0.0217376,0.06267199,0.07449656,0.06664859,0.05303902,0.05414466,0.07310938,0.03823533,0.05268344,0.01816757,0.10310888,0.02568055,0.09348193,0.04046201,0.0676014,0.02492747,0.10662343,0.01727799,0.12176335,0.04155606,0.10900948,0.03807848,0.07500071,0.02607274,0.12874332,0.02338136,0.17463797,0.00639183,0.16608942,0.03129526,0.12442582,0.00626548,0.16115361,0.02417571,0.27590208,0.03894049,0.40850999,0.02321399,0.41143665,0.05012549,0.37667322,1
0.04354886,0.19623022,0.03574233,0.21969808,0.66112175,0.01692392,0.43449765,0.00173694,0.27046933,0.03509168,0.0433068,0.39785349,0.02599425,0.44949123,0.23417247,0.01024905,0.01931473,0.03762225,0.34843968,0.05708632,0.04896582,0.2300426,0.02786079,0.01684185,0.13351525,0.017773,0.09339819,0.05123794,0.22662154,0.06946587,0.03885134,0.12041868,0.01916795,0.10717122,0.07143982,0.02862535,0.10296071,0.04669738,0.12664126,0.06405672,0.02361049,0.05004558,0.05099354,0.13531511,0.01331282,0.07516905,0.04624496,0.03643679,0.04254605,0.031845,0.02756229,0.12363978,0.01304497,0.10962992,0.04098057,0.07847589,0.0353017,0.03615313,0.04236243,0.12735704,0.01922893,0.16695444,0.03943086,0.11688676,0.04460016,0.05052922,0.08134236,0.19936984,0.03576449,0.30774999,0.03052562,0.43548771,0.03321196,0.42718287,0.03817655,0.40182383,1
0.0665725,0.17525735,0.11903819,0.28906597,0.61952364,0.01833521,0.39491846,0.09659536,0.36211015,0.04152124,0.03053489,0.26662228,0.04062267,0.3706744,0.24080648,0.02462453,0.10391175,0.03656159,0.11109964,0.01647285,0.03121802,0.18528728,0.02209073,0.18276343,0.16517469,0.04146083,0.03639077,0.02750217,0.15561352,0.01226129,0.03297163,0.13963949,0.06037253,0.07493646,0.1175883,0.06334412,0.00262748,0.03111297,0.13321205,0.02670819,0.04488616,0.09796296,0.07650408,0.04348574,0.05117841,0.11483142,0.08189842,0.05327874,0.05369873,0.03461086,0.06497021,0.15185373,0.03509096,0.17371302,0.03567293,0.09062291,0.04607345,0.05452462,0.06742226,0.15272196,0.03323864,0.20658418,0.04321884,0.17402518,0.03636619,0.13223251,0.06983778,0.11655323,0.0427559,0.25945009,0.05628191,0.36259351,0.04258123,0.40354733,0.09795919,0.3622088,1
0.0272007,0.16776903,0.02093734,0.24379098,0.56873526,0.02249347,0.44692545,0.04274152,0.36259183,0.09677027,0.03612993,0.25460596,0.03894862,0.40041148,0.17613039,0.02618597,0.13382254,0.05881043,0.09059707,0.09143999,0.04851705,0.11110783,0.01542045,0.17704804,0.09019834,0.0208823,0.110389,0.05896828,0.0579486,0.0829921,0.05314633,0.06839862,0.03233832,0.13692837,0.04906971,0.02935813,0.08726021,0.05687449,0.04799867,0.07204821,0.05356234,0.03803388,0.03923378,0.08802637,0.03000343,0.03411921,0.05516053,0.08964069,0.05304557,0.08769371,0.0430623,0.03187127,0.02614908,0.05881206,0.04917154,0.10120865,0.04614867,0.10254215,0.019475,0.05793776,0.020596,0.10464124,0.07605412,0.17645057,0.05514468,0.13250345,0.05416598,0.09137654,0.02391889,0.24037779,0.03552809,0.38317889,0.0295333,0.43423406,0.02506089,0.38401788,1
0.06539963,0.16612427,0.11335326,0.32868505,0.55553296,0.00797498,0.41226512,0.08783394,0.38060577,0.11849467,0.0327707,0.21634071,0.015545,0.35279563,0.18705129,0.06664527,0.15565813,0.04965647,0.05884909,0.08900729,0.04687477,0.11744079,0.05646699,0.17904171,0.11248414,0.10834375,0.11016254,0.0585118,0.04328744,0.05006016,0.0489849,0.09947512,0.102666,0.13203194,0.08141106,0.12558576,0.04720844,0.06045159,0.07177549,0.03192933,0.04240278,0.06738148,0.11195096,0.04408014,0.12430056,0.06057976,0.05006075,0.02463479,0.0444553,0.03071592,0.11550368,0.04724152,0.12567688,0.08188225,0.06295774,0.04402773,0.051901,0.07763467,0.13050222,0.05744258,0.11169072,0.09799618,0.09528554,0.13482595,0.0490197,0.14208311,0.10113728,0.02422118,0.09467777,0.17942748,0.10863134,0.26509642,0.05387678,0.38827287,0.12373029,0.37630722,1
0.05584605,0.18727735,0.08142936,0.24887634,0.53572582,0.05280191,0.43953468,0.03145303,0.33504297,0.12102638,0.06696378,0.24047732,0.04228796,0.38084019,0.14797962,0.04815495,0.13035653,0.06509833,0.09690208,0.07603911,0.08597547,0.09315255,0.04285567,0.13286227,0.07661076,0.05784149,0.06485026,0.08449189,0.03977066,0.0347072,0.07029679,0.06905649,0.06321135,0.06447437,0.07798921,0.05350971,0.02927972,0.06911809,0.08034561,0.0116249,0.0418928,0.0818514,0.07565326,0.01977314,0.03062889,0.09223948,0.0225029,0.06282292,0.0434142,0.01275595,0.06956123,0.08373687,0.05898141,0.09237207,0.07526178,0.07430326,0.07641453,0.0563364,0.0802863,0.02919283,0.08200557,0.08045194,0.08765606,0.09936233,0.08521027,0.14925496,0.06551142,0.03122871,0.07066805,0.16760054,0.0274127,0.31833377,0.05197324,0.43624771,0.06583134,0.39488486,1
0.0632136,0.14957301,0.05614915,0.29659681,0.66573169,0.02818608,0.41656119,0.05100052,0.42909712,0.04025212,0.03020506,0.27273136,0.01185921,0.40451297,0.24503723,0.06128907,0.08677344,0.01158177,0.13510751,0.08136265,0.06278604,0.19776436,0.06701757,0.14960284,0.12980904,0.05124614,0.03643141,0.04030347,0.1397195,0.09793569,0.08908134,0.11816755,0.06386673,0.03556524,0.05129641,0.0241653,0.06891721,0.07698371,0.11244926,0.09885848,0.11260377,0.04801379,0.02933779,0.04462667,0.03847503,0.02950326,0.11717215,0.09957134,0.11525621,0.10544519,0.05733839,0.03071823,0.00356532,0.06569742,0.15864655,0.14255222,0.11700983,0.1374861,0.05578423,0.19589368,0.05401273,0.21000712,0.12069685,0.0102899,0.08264946,0.05309318,0.09411043,0.29386122,0.07040464,0.39938109,0.05096725,0.37887749,0.04445291,0.37431136,0.06632612,0.28846739,1
0.07805427,0.15870697,0.10889577,0.28417098,0.5641714,0.04791922,0.40793044,0.10360687,0.36828763,0.09511234,0.1162688,0.22850433,0.10226694,0.30533685,0.17089852,0.04198335,0.10698295,0.14220189,0.05727316,0.07111937,0.13108767,0.10032324,0.07294967,0.12000505,0.07905336,0.04339542,0.03911284,0.13525549,0.04621663,0.05136372,0.13013404,0.04177539,0.05658375,0.0191943,0.03564033,0.03101785,0.03308379,0.1335889,0.04294417,0.05814848,0.11652915,0.0380406,0.03415227,0.04880447,0.02860407,0.03528797,0.0964048,0.05875688,0.11821355,0.0596686,0.04993666,0.03984409,0.04345589,0.05856468,0.09223072,0.07861215,0.11210274,0.08657003,0.07682223,0.04816588,0.05989717,0.10821088,0.07300706,0.13335674,0.09320521,0.13381382,0.07829957,0.09144058,0.0684851,0.23881705,0.05111275,0.36405526,0.04928868,0.43751647,0.07453513,0.35035747,1
0.01720736,0.12553936,0.02893468,0.34845668,0.56154261,0.01598204,0.41089517,0.02985472,0.37367229,0.11488675,0.01917572,0.24216924,0.00855127,0.35891148,0.18534134,0.01380463,0.15994189,0.03202639,0.06566049,0.10827054,0.02795315,0.14950411,0.01914595,0.20729619,0.10724096,0.02277389,0.10990577,0.03440082,0.09162116,0.09865265,0.04358161,0.09556186,0.01661471,0.13755544,0.07022085,0.0253328,0.09711204,0.05538613,0.07696102,0.08783225,0.05090548,0.06567734,0.02181283,0.11009864,0.03315644,0.0308149,0.0192971,0.11424628,0.03422038,0.10599348,0.03116021,0.01843321,0.02658621,0.05428489,0.0327805,0.12080153,0.03093701,0.12806331,0.03958997,0.01984739,0.02627479,0.09215737,0.02115829,0.18415057,0.02550427,0.16971048,0.05281472,0.02623167,0.02317616,0.17727635,0.05996393,0.35278826,0.02014456,0.40186996,0.03830959,0.44809498,1
0.0579907,0.20065547,0.08293032,0.25530226,0.60600178,0.0256519,0.43370485,0.03144692,0.28268074,0.04968158,0.04070693,0.33768727,0.04256356,0.41755437,0.20668815,0.0370595,0.06786162,0.05255671,0.23904785,0.04356531,0.03199687,0.18495092,0.01875807,0.11448362,0.12542624,0.05374207,0.02689869,0.02851774,0.17084845,0.03472656,0.04064962,0.12445936,0.04595255,0.02950086,0.08635014,0.05399993,0.00938821,0.03169049,0.12065524,0.02547631,0.04066907,0.08376924,0.05270721,0.00656138,0.07864859,0.05097372,0.04626647,0.04273284,0.03718055,0.04687466,0.12270735,0.03265851,0.0826238,0.0779397,0.04869851,0.08301596,0.03807162,0.07979351,0.11000637,0.03857886,0.07468047,0.11704676,0.0641942,0.12908562,0.04591876,0.11960009,0.10483347,0.07760408,0.09227741,0.23605892,0.06924979,0.30554154,0.01847797,0.42271837,0.07176629,0.36903245,1
