1.00000001,1.00000002,0.06655003,1.00000004,-0.18387995,1.00000006,-0.27319993,1.00000008,-0.43106991,1.0000001,-0.41348989,0.96232012,-0.51873987,0.90711014,-0.59016985,0.89230016,-0.66473983,0.69876018,-0.70996981,0.7064502,-0.76319979,0.63081022,-0.80543977,0.55867024,-0.89127975,0.47211026,-0.86499973,0.40303028,-0.83674971,0.3099603,-0.89092969,0.22995032,-0.89157967,g
1.00000001,1.00000002,-0.54209997,1.00000004,-0.99999995,1.00000006,-0.99999993,1.00000008,0.36217009,1.0000001,-0.41118989,1.00000012,1.00000013,1.00000014,-0.99999985,1.00000016,-0.29353983,1.00000018,-0.93598981,1.0000002,1.00000021,1.00000022,1.00000023,1.00000024,-0.40887975,1.00000026,-0.62744973,1.00000028,-0.99999971,1.0000003,-0.99999969,1.00000032,-0.99999967,b
1.00000001,1.00000002,-0.16315997,1.00000004,-0.10168995,0.99999006,-0.15196993,1.00000008,-0.19276991,0.9405501,-0.35150989,0.95735012,-0.29784987,0.93719014,-0.34411985,0.94486016,-0.28105983,0.90137018,-0.43382981,0.8604302,-0.47307979,0.82987022,-0.51219977,0.84080024,-0.47136975,0.76224026,-0.58369973,0.65723028,-0.68793971,0.6871403,-0.64536969,0.64727032,-0.67225967,g
1.00000001,1.00000002,-0.86700997,1.00000004,0.22280005,0.85492006,-0.39895993,1.00000008,-0.12089991,1.0000001,0.35147011,1.00000012,0.07772013,1.00000014,-0.14766985,1.00000016,-0.99999983,1.00000018,-0.99999981,0.6183102,0.15803021,1.00000022,0.62349023,1.00000024,-0.17011975,1.00000026,0.35924027,1.00000028,-0.66493971,1.0000003,0.88428031,1.00000032,-0.18825967,b
1.00000001,1.00000002,0.07380003,1.00000004,0.03420005,1.00000006,-0.05562993,1.00000008,0.08764009,1.0000001,0.19651011,1.00000012,0.20328013,1.00000014,0.12785015,1.00000016,0.10561017,1.00000018,0.27087019,1.0000002,0.44758021,1.00000022,0.41750023,1.00000024,0.20033025,1.00000026,0.36743027,0.95603028,0.48641029,1.0000003,0.32492031,1.00000032,0.46712033,g
1.00000001,0.50932002,-0.93995997,1.00000004,0.26708005,-0.03519994,-0.99999993,1.00000008,-0.99999991,0.4368501,-0.99999989,1.2e-07,1.3e-07,-0.99999986,-0.34264985,-0.37680984,0.03623017,1.00000018,-0.99999981,2e-07,2.1e-07,2.2e-07,2.3e-07,-0.16252976,0.92236025,0.39752026,0.26501027,2.8e-07,2.9e-07,1.0000003,0.23188031,3.2e-07,3.3e-07,b
1.00000001,0.99645002,0.06468003,1.00000004,-0.01235995,0.97811006,0.02498007,0.96112008,0.02312009,0.9927401,0.07808011,0.89323012,0.10346013,0.94212014,0.05269015,0.88809016,0.11120017,0.86104018,0.08631019,0.8163302,0.11830021,0.83668022,0.14442023,0.81329024,0.13412025,0.79476026,0.13638027,0.79110028,0.15379029,0.7712203,0.15930031,0.70941032,0.12015033,g
1e-08,2e-08,3e-08,-0.99999996,-0.99999995,1.00000006,1.00000007,-0.99999992,1.00000009,-0.9999999,1.00000011,1.00000012,-0.99999987,1.00000014,1.00000015,-0.99999984,-0.99999983,-0.99999982,1.00000019,1.0000002,-0.99999979,-0.99999978,1.00000023,-0.99999976,1.00000025,1.00000026,-0.99999973,-0.99999972,1.00000029,-0.9999997,-0.99999969,1.00000032,-0.99999967,b
1.00000001,0.67065002,0.02528003,0.66626004,0.05031005,0.57197006,0.18761007,0.08776008,0.34081009,0.6362101,0.12131011,0.62099012,0.14285013,0.78637014,0.10976015,0.58373016,0.18151017,0.14395018,0.41224019,0.5388802,0.21326021,0.51420022,0.22625023,0.48838024,0.23724025,0.46167026,0.24618027,0.43433028,0.25306029,0.4066303,0.25792031,1.00000032,0.33036033,g
1e-08,1.00000002,-0.99999997,4e-08,5e-08,6e-08,7e-08,1.00000008,1.00000009,1.0000001,-0.99999989,-0.71874988,1.00000013,1.4e-07,1.5e-07,-0.99999984,1.00000017,1.00000018,1.00000019,-0.9999998,1.00000021,1.00000022,0.56250023,-0.99999976,1.00000025,1.00000026,1.00000027,1.00000028,-0.99999971,1.0000003,1.00000031,1.00000032,1.00000033,b
1.00000001,1.00000002,-0.00611997,1.00000004,-0.09833995,1.00000006,-0.07648993,1.00000008,-0.10604991,1.0000001,-0.11072989,1.00000012,-0.39488987,1.00000014,-0.15615985,0.92124016,-0.31883983,0.86473018,-0.34533981,0.9169302,-0.44071979,0.96060022,-0.46865977,0.81874024,-0.40371975,0.82681026,-0.42230973,0.75784028,-0.38230971,0.8044803,-0.40574969,0.74354032,-0.45038967,g
1e-08,1.00000002,1.00000003,4e-08,5e-08,6e-08,7e-08,-0.99999992,-0.99999991,1e-07,1.1e-07,1.2e-07,1.3e-07,-0.99999986,-0.99999985,-0.99999984,-0.99999983,-0.99999982,1.00000019,-0.9999998,1.00000021,2.2e-07,2.3e-07,2.4e-07,2.5e-07,1.00000026,-0.99999973,-0.99999972,1.00000029,-0.9999997,1.00000031,-0.99999968,1.00000033,b
1.00000001,0.96071002,0.07088003,1.00000004,0.04296005,1.00000006,0.09313007,0.90169008,-0.05143991,0.8926301,0.02580011,0.83250012,-0.06141987,0.87534014,0.09831015,0.76544016,0.00280017,0.75206018,-0.05294981,0.6596102,-0.07904979,0.64158022,-0.05928977,0.55677024,-0.07704975,0.58051026,-0.02204973,0.49664028,-0.01250971,0.5131003,-0.00014969,0.52099032,-0.00181967,g
1e-08,-0.99999998,1.00000003,4e-08,5e-08,6e-08,7e-08,-0.99999992,1.00000009,1.0000001,1.00000011,1.2e-07,1.3e-07,1.4e-07,1.5e-07,1.00000016,-0.99999983,-0.99999982,1.00000019,1.0000002,1.00000021,2.2e-07,2.3e-07,-0.99999976,-0.99999975,1.00000026,-0.99999973,1.00000028,1.00000029,-0.9999997,1.00000031,3.2e-07,3.3e-07,b
1.00000001,1.00000002,-0.06181997,1.00000004,0.02942005,1.00000006,-0.05130993,1.00000008,-0.01706991,1.0000001,-0.11725989,0.84493012,-0.05201987,0.93392014,-0.06597985,0.69170016,-0.07378983,0.65731018,-0.20366981,0.9491002,-0.31557979,0.80852022,-0.31653977,0.84932024,-0.34837975,0.72529026,-0.29173973,0.73094028,-0.38575971,0.5435603,-0.26283969,0.64207032,-0.39486967,g
1.00000001,1.00000002,0.57820003,1.00000004,-0.99999995,1.00000006,-0.99999993,1.00000008,-0.99999991,1.0000001,-0.99999989,1.00000012,-0.99999987,1.00000014,-0.99999985,1.00000016,-0.99999983,1.00000018,-0.99999981,1.0000002,-0.62795979,1.00000022,-0.99999977,1.00000024,-0.99999975,1.00000026,-0.99999973,1.00000028,-0.99999971,1.0000003,-0.99999969,1.00000032,-0.99999967,b
1.00000001,1.00000002,-0.08713997,1.00000004,-0.17262995,0.86635006,-0.81778993,0.94817008,0.61053009,0.9547301,-0.41381989,0.88486012,-0.31735987,0.87937014,-0.23432985,0.81051016,-0.62179983,0.12245018,-0.99999981,0.9028402,0.11053021,0.62357022,-0.78546977,0.55389024,-0.82867975,0.48136026,-0.86582973,0.40650028,-0.89673971,0.3298403,-0.92127969,-0.13340968,-0.99999967,g
1e-08,-0.99999998,-0.99999997,4e-08,5e-08,-0.99999994,1.00000007,1.00000008,-0.37499991,1e-07,1.1e-07,1.2e-07,1.3e-07,1.4e-07,1.5e-07,1.00000016,-0.99999983,-0.99999982,-0.99999981,1.0000002,-0.99999979,2.2e-07,2.3e-07,1.00000024,-0.99999975,-0.99999974,1.00000027,-0.99999972,-0.99999971,3e-07,3.1e-07,-0.99999968,1.00000033,b
1.00000001,1.00000002,0.08380003,1.00000004,0.17387005,1.00000006,-0.13307993,0.98172008,0.64520009,1.0000001,0.47904011,1.00000012,0.59113013,1.00000014,0.70758015,1.00000016,0.82777017,1.00000018,0.95099019,1.0000002,1.00000021,0.98042022,1.00000023,0.91624024,1.00000025,0.83899026,1.00000027,0.74822028,1.00000029,0.6435803,1.00000031,0.52479032,1.00000033,g
1e-08,-0.99999998,-0.99999997,1.00000004,1.00000005,1.00000006,-0.99999993,-0.99999992,1.00000009,1.0000001,-0.99999989,-0.99999988,-0.99999987,1.4e-07,1.5e-07,1.00000016,1.00000017,-0.99999982,-0.99999981,1.0000002,-0.99999979,1.00000022,-0.99999977,1.00000024,1.00000025,1.00000026,-0.99999973,1.00000028,-0.99999971,-0.9999997,1.00000031,1.00000032,-0.99999967,b
1.00000001,1.00000002,-0.14235997,1.00000004,-0.16255995,1.00000006,-0.23655993,1.00000008,-0.07513991,1.0000001,-0.25009989,1.00000012,-0.26160987,1.00000014,-0.21974985,1.00000016,-0.38605983,1.00000018,-0.46161981,1.0000002,-0.35518979,1.00000022,-0.59660977,1.00000024,-0.47642975,0.98820026,-0.49686973,1.00000028,-0.75819971,1.0000003,-0.75760969,1.00000032,-0.84436967,g
1.00000001,1.00000002,-0.99999997,1.00000004,1.00000005,1.00000006,-0.99999993,1.00000008,-0.99999991,1.0000001,-0.99999989,1.00000012,-0.01839987,1.00000014,-0.99999985,1.00000016,1.00000017,1.00000018,-0.85582981,1.0000002,1.00000021,1.00000022,-0.99999977,2.4e-07,2.5e-07,1.00000026,1.00000027,1.00000028,-0.79140971,1.0000003,1.00000031,1.00000032,1.00000033,b
1.00000001,0.88208002,-0.14638997,0.93408004,-0.11056995,0.92100006,-0.16449993,0.88307008,-0.17035991,0.8846201,-0.31808989,0.85269012,-0.31462987,0.82116014,-0.35923985,0.80681016,-0.33631983,0.75243018,-0.47021981,0.7055502,-0.47152979,0.66150022,-0.50084977,0.61297024,-0.48085975,0.56804026,-0.54628973,0.50179028,-0.59853971,0.4707503,-0.57376969,0.42189032,-0.58085967,g
1.00000001,0.71253002,-0.02594997,0.41287004,-0.23066995,0.98019006,-0.09472993,0.99709008,-0.10235991,1.0000001,-0.10950989,0.58965012,1.00000013,0.83726014,-0.99999985,0.82270016,-0.17862983,0.80760018,-0.28256981,-0.2591398,0.92730021,0.51933022,0.05456023,0.65493024,-0.20391975,0.93124026,-0.41306973,0.63811028,-0.21900971,0.8613603,-0.87353969,-0.23185968,-0.99999967,b
1.00000001,1.00000002,-0.15898997,0.72314004,0.27686005,0.83443006,-0.58387993,1.00000008,-0.28206991,1.0000001,-0.49862989,0.79962012,-0.12526987,0.76837014,0.14638015,1.00000016,0.39337017,1.00000018,0.26590019,0.9635402,-0.01890979,0.92599022,-0.91337977,1.00000024,0.14803025,1.00000026,-0.11581973,1.00000028,-0.11128971,1.0000003,0.53372031,1.00000032,-0.57757967,g
1.00000001,0.66161002,-0.99999997,1.00000004,1.00000005,1.00000006,-0.67320993,0.80893008,-0.40445991,1.0000001,-0.99999989,1.00000012,-0.89374987,1.00000014,0.73393015,0.17589016,0.70982017,1.00000018,0.78036019,1.0000002,0.85268021,1.00000022,-0.99999977,1.00000024,0.85357025,1.00000026,-0.08570973,0.95982028,-0.36249971,1.0000003,0.65268031,1.00000032,0.34732033,b
1.00000001,1.00000002,0.00433003,1.00000004,-0.01208995,1.00000006,-0.02959993,1.00000008,-0.07013991,0.9783901,-0.06255989,1.00000012,-0.06543987,0.97261014,-0.07916985,0.92561016,-0.13664983,0.94184018,-0.14326981,0.9958902,-0.14247979,0.94815022,-0.13564977,0.89469024,-0.20850975,0.89067026,-0.17908973,0.85644028,-0.18551971,0.8377703,-0.20100969,0.83867032,-0.20765967,g
1e-08,1.00000002,1.00000003,1.00000004,-0.99999995,6e-08,7e-08,8e-08,9e-08,-0.9999999,-0.99999989,1.2e-07,1.3e-07,1.4e-07,1.5e-07,-0.99999984,1.00000017,1.00000018,1.00000019,-0.9999998,1.00000021,-0.99999978,1.00000023,1.00000024,-0.99999975,1.00000026,1.00000027,-0.99999972,1.00000029,1.0000003,1.00000031,3.2e-07,3.3e-07,b
1.00000001,0.91241002,0.04347003,0.94191004,0.02280005,0.94705006,0.05345007,0.93582008,0.01321009,0.9191101,0.06348011,0.92766012,0.12067013,0.92048014,0.06211015,0.88899016,0.12722017,0.83744018,0.14439019,0.8098302,0.11849021,0.77041022,0.14222023,0.75755024,0.11299025,0.73550026,0.13282027,0.66387028,0.15300029,0.7092503,0.10754031,0.65258032,0.11447033,g
1.00000001,1.00000002,0.02461003,0.99672004,0.04861005,0.97545006,0.07143007,0.61745008,-0.99999991,0.9103601,0.11147011,0.88462012,0.53640013,0.82077014,0.14137015,0.76929016,0.15189017,1.00000018,0.41003019,0.6585002,0.16371021,0.60138022,0.16516023,0.54446024,0.16390025,0.48867026,0.16019027,0.43481028,0.15436029,0.3835203,0.14677031,1.00000032,1.00000033,b
1.00000001,1.00000002,0.06538003,1.00000004,0.20746005,1.00000006,0.26281007,0.93051008,0.32213009,0.8677301,0.39039011,0.75474012,0.50082013,0.79555014,0.52321015,0.65954016,0.60756017,0.57619018,0.62999019,0.4780702,0.67135021,0.40553022,0.68840023,0.34384024,0.72082025,0.27712026,0.72386027,0.19296028,0.70682029,0.1137203,0.72688031,0.06990032,0.71444033,g
1.00000001,-0.99999998,-0.99999997,1.00000004,1.00000005,1.00000006,-0.14374993,8e-08,9e-08,-0.9999999,1.00000011,1.00000012,1.00000013,0.17917014,-0.99999985,-0.99999984,-0.99999983,0.08750018,-0.99999981,1.0000002,-0.99999979,-0.99999978,1.00000023,-0.99999976,-0.99999975,1.00000026,-0.99999973,-0.99999972,-0.99999971,1.0000003,1.00000031,3.2e-07,3.3e-07,b
1.00000001,0.90932002,0.08791003,0.86528004,0.16888005,1.00000006,0.16598007,0.55187008,0.68154009,0.7020701,0.36719011,0.16286012,0.42739013,0.57620014,0.46086015,0.51067016,0.49618017,0.31639018,0.12967019,0.3782402,0.54462021,0.31274022,0.55826023,0.24856024,0.56527025,0.18626026,0.56605027,0.12635028,0.56101029,0.0692703,0.55061031,0.12137032,0.67739033,g
1.00000001,-0.64285998,-0.99999997,1.00000004,0.82857005,1.00000006,-0.99999993,1.00000008,-0.23392991,1.0000001,0.96161011,1.00000012,-0.37678987,1.00000014,-0.99999985,1.00000016,0.13839017,1.00000018,-0.99999981,1.0000002,-0.03392979,-0.84285978,1.00000023,0.53750024,0.85714025,1.00000026,1.00000027,1.00000028,-0.99999971,1.0000003,-0.99999969,1.00000032,-0.99999967,b
1.00000001,0.99025002,-0.05784997,0.99793004,-0.13008995,0.98663006,-0.19429993,0.99374008,-0.25842991,0.9273801,-0.30129989,0.92651012,-0.37964987,0.89812014,-0.43795985,0.84922016,-0.52063983,0.87433018,-0.57074981,0.7901602,-0.59838979,0.74725022,-0.64614977,0.68282024,-0.68478975,0.65247026,-0.73173973,0.61010028,-0.75352971,0.5475203,-0.80277969,0.49195032,-0.83244967,g
1e-08,2e-08,3e-08,4e-08,5e-08,6e-08,7e-08,1.00000008,1.00000009,1.0000001,1.00000011,1.2e-07,1.3e-07,1.4e-07,1.5e-07,-0.37499984,-0.99999983,-0.99999982,-0.99999981,2e-07,2.1e-07,2.2e-07,2.3e-07,-0.99999976,-0.99999975,-0.99999974,-0.99999973,-0.99999972,1.00000029,1.0000003,3.1e-07,3.2e-07,3.3e-07,b
1.00000001,1.00000002,-0.03729997,1.00000004,-0.07382995,0.99601006,-0.11038993,0.99838008,-0.09930991,0.9894101,-0.13813989,0.96674012,-0.21694987,0.95288014,-0.25098985,0.91236016,-0.34399983,0.90581018,-0.32151981,0.8999102,-0.34690979,0.87874022,-0.37642977,0.86213024,-0.42989975,0.83172026,-0.43121973,0.81433028,-0.42592971,0.7791903,-0.47976969,0.75115032,-0.50151967,g
1.00000001,0.94598002,-0.02684997,-0.99999996,0.26131005,-0.36392994,0.35639007,0.69258008,-0.63426991,1.0000001,-0.03352989,-0.29019988,-0.00549987,-0.54851986,0.15452015,0.91921016,-0.46269983,1.00000018,-0.50423981,-0.2973498,-0.31453979,-0.73863978,0.37361023,0.83872024,-0.46733975,0.52208026,-0.58129973,1.00000028,-0.61392971,-0.0963397,0.20477031,-0.06116968,0.41913033,b
1.00000001,0.98166002,0.00874003,0.98103004,-0.03817995,0.97565006,-0.05698993,0.95947008,-0.06970991,0.9900401,-0.04506989,0.94713012,-0.11101987,0.93369014,-0.12789985,0.94217016,-0.11582983,0.79682018,-0.19199981,0.8827402,-0.17386979,0.86257022,-0.18738977,0.88487024,-0.19688975,0.81813026,-0.21135973,0.78546028,-0.23863971,0.7691103,-0.23094969,0.74323032,-0.23901967,g
1.00000001,2e-08,3e-08,1.00000004,0.51724005,6e-08,7e-08,0.10991008,-0.99999991,1e-07,1.1e-07,1.2e-07,1.3e-07,-0.99999986,-0.22413985,-0.55710984,-0.83296983,0.76940018,0.63147019,2e-07,2.1e-07,0.53448022,0.35668023,-0.90301976,0.44828025,1.00000026,-0.99999973,-0.99999972,0.81573029,3e-07,3.1e-07,3.2e-07,3.3e-07,b
1.00000001,0.84134002,-0.18361997,0.43644004,0.02919005,0.93421006,-0.00266993,0.87947008,0.13795009,0.8112101,-0.01788989,0.88559012,0.54991013,0.91714014,-0.57485985,0.75000016,-0.29519983,0.86676018,-0.20103981,1.0000002,1.00000021,0.46610022,-0.16289977,0.90066024,-0.02777975,0.93358026,-0.01157973,0.61582028,-0.32297971,0.8446303,-0.25705969,0.93323032,-0.01424967,g
1e-08,1.00000002,1.00000003,1.00000004,-0.99999995,6e-08,7e-08,8e-08,9e-08,1.0000001,1.00000011,1.00000012,1.00000013,-0.99999986,-0.99999985,1.00000016,-0.99999983,-0.99999982,1.00000019,2e-07,2.1e-07,1.00000022,-0.99999977,1.00000024,-0.99999975,1.00000026,1.00000027,-0.99999972,-0.99999971,3e-07,3.1e-07,3.2e-07,3.3e-07,b
1.00000001,1.00000002,1.00000003,1.00000004,1.00000005,0.91010006,1.00000007,-0.26969992,1.00000009,-0.8315199,1.00000011,-0.99999988,1.00000013,-0.99999986,0.72526015,-0.99999984,-0.57778983,-0.99999982,-0.42051981,-0.9999998,-0.99999979,-0.52837978,-0.99999977,0.90014024,-0.99999975,1.00000026,-0.99999973,1.00000028,-0.99999971,1.0000003,-0.34685969,1.00000032,0.34845033,g
1.00000001,-0.67934998,-0.99999997,-0.99999996,1.00000005,1.00000006,0.63317007,0.03515008,-0.99999991,-0.9999999,-0.99999989,1.00000012,1.00000013,0.88683014,-0.99999985,-0.99999984,1.00000017,0.83840018,1.00000019,1.0000002,-0.99999979,-0.99999978,-0.99999977,-0.18855976,1.00000025,1.00000026,-0.99999973,-0.99999972,-0.99999971,-0.9999997,1.00000031,1.00000032,0.33611033,b
1.00000001,0.95659002,0.08143003,0.97487004,-0.05666995,0.97165006,-0.08483993,0.96097008,-0.06560991,0.9471701,0.01279011,0.95436012,-0.16794987,0.94612014,-0.19496985,0.99630016,-0.32267983,0.90343018,-0.35901981,0.9142802,-0.27315979,0.90140022,-0.29806977,0.99899024,-0.40746975,0.87244026,-0.34585973,0.92059028,-0.30618971,0.8395103,-0.39060969,0.82166032,-0.41172967,g
1.00000001,0.08333002,-0.20684997,-0.99999996,1.00000005,-0.99999994,1.00000007,0.71875008,0.47173009,-0.8214299,-0.62722989,-0.99999988,-0.99999987,-0.99999986,1.00000015,-0.02752984,0.59152017,-0.42112982,-0.42112981,-0.7462798,-0.99999979,-0.99999978,-0.46800977,-0.99999976,0.23810025,1.00000026,-0.99999973,-0.99999972,-0.38913971,-0.9999997,-0.99999969,-0.99999968,0.61458033,b
1.00000001,1.00000002,-0.02258997,1.00000004,-0.04493995,1.00000006,-0.06681993,1.00000008,-0.08798991,1.0000001,0.56173011,1.00000012,-0.12737987,1.00000014,-0.14521985,1.00000016,0.32407017,1.00000018,-0.17638981,0.9948402,-0.18948979,0.95601022,-0.20080977,1.00000024,-0.92283975,0.87280026,-0.21792973,0.82920028,-0.22369971,0.7847903,-0.22764969,0.73992032,-0.22980967,g
1e-08,-0.99999998,1.00000003,1.00000004,-0.99999995,-0.99999994,1.00000007,8e-08,9e-08,1.0000001,1.00000011,-0.99999988,-0.18749987,1.00000014,1.00000015,-0.99999984,-0.99999983,1.00000018,-0.99999981,-0.9999998,-0.99999979,1.00000022,1.00000023,1.00000024,-0.99999975,1.00000026,1.00000027,1.00000028,1.00000029,3e-07,3.1e-07,-0.99999968,-0.99999967,b
1.00000001,1.00000002,0.05812003,0.94525004,0.07418005,0.99952006,0.13231007,1.00000008,-0.01910991,0.9484601,0.07033011,0.95713012,0.14644013,0.94862014,0.11224015,0.90896016,0.20119017,0.96741018,0.16265019,0.9969502,0.14258021,0.90784022,0.16410023,0.91667024,0.22431025,0.88423026,0.23571027,0.88568028,0.22511029,0.7832403,0.29576031,0.83574032,0.31166033,g
1.00000001,0.17188002,-0.99999997,-0.99999996,1.00000005,6e-08,7e-08,8e-08,9e-08,-0.9999999,1.00000011,1.2e-07,1.3e-07,-0.61353986,-0.67707985,0.80521016,0.36146017,0.51979018,0.14375019,2e-07,2.1e-07,-0.99999978,-0.27082977,-0.84791976,0.96250025,1.00000026,1.00000027,-0.99999972,0.67708029,3e-07,3.1e-07,3.2e-07,3.3e-07,b
1.00000001,1.00000002,0.09771003,1.00000004,0.12197005,1.00000006,0.22574007,0.98602008,0.09237009,0.9493001,0.19211011,0.92992012,0.24288013,0.89241014,0.28343015,0.85529016,0.26721017,0.83656018,0.33129019,0.8339302,0.31698021,0.74829022,0.39597023,0.76193024,0.34658025,0.68452026,0.42746027,0.62764028,0.46031029,0.5679103,0.47033031,0.54252032,0.50903033,g
1.00000001,0.01667002,-0.35624997,4e-08,5e-08,6e-08,7e-08,8e-08,9e-08,1e-07,1.1e-07,1.2e-07,1.3e-07,0.12292014,-0.54999985,0.22813016,0.82813017,1.00000018,-0.42291981,2e-07,2.1e-07,0.08333022,-0.99999977,-0.10624976,-0.16666975,1.00000026,-0.76666973,-0.99999972,0.18854029,3e-07,3.1e-07,1.00000032,-0.27291967,b
1.00000001,1.00000002,0.16801003,0.99352004,0.16334005,0.94616006,0.33347007,0.91759008,0.22610009,0.9140801,0.37107011,0.84250012,0.46899013,0.81011014,0.49225015,0.78473016,0.48311017,0.65091018,0.56977019,0.5655302,0.58071021,0.55586022,0.64720023,0.48311024,0.55236025,0.43317026,0.69129027,0.35684028,0.76147029,0.3392103,0.66844031,0.22101032,0.78685033,g
1.00000001,0.63816002,1.00000003,0.20833004,-0.99999995,1.00000006,1.00000007,0.87719008,0.30921009,-0.6688599,1.00000011,-0.05920988,0.58772013,0.01754014,0.05044015,-0.51534984,-0.99999983,0.14254018,-0.03288981,0.3267502,-0.43859979,-0.99999978,1.00000023,0.80921024,-0.99999975,1.00000026,-0.06139973,1.00000028,1.00000029,0.2061403,-0.99999969,1.00000032,1.00000033,b
1.00000001,1.00000002,-0.41456997,1.00000004,0.76131005,0.87060006,0.18593007,1.00000008,-0.09924991,0.9384401,0.47990011,0.65452012,-0.16079987,1.00000014,0.00879015,0.97613016,-0.50125983,0.80025018,-0.24496981,0.8806502,-0.19094979,1.00000022,-0.12311977,0.93593024,0.10678025,0.92890026,-0.07248973,1.00000028,-0.27386971,0.4397003,0.19849031,0.51382032,-0.05401967,g
1.00000001,0.84783002,0.10598003,1.00000004,0.39130005,1.00000006,-0.99999993,0.66938008,0.08424009,1.0000001,0.27038011,1.00000012,0.60598013,1.00000014,0.35507015,1.00000016,0.02672017,0.58424018,-0.43024981,1.0000002,0.63496021,0.89130022,0.26585023,0.91033024,-0.33332975,1.00000026,0.15942027,0.37681028,-0.01946971,1.0000003,0.22464031,1.00000032,0.37409033,b
