0.29000001,0.30000002,0.48000003,0.50000004,0.45000005,0.03000006,0.17000007,cp
0.22000001,0.36000002,0.48000003,0.50000004,0.35000005,0.39000006,0.47000007,cp
0.23000001,0.58000002,0.48000003,0.50000004,0.37000005,0.53000006,0.59000007,cp
0.47000001,0.47000002,0.48000003,0.50000004,0.22000005,0.16000006,0.26000007,cp
0.54000001,0.47000002,0.48000003,0.50000004,0.28000005,0.33000006,0.42000007,cp
0.51000001,0.37000002,0.48000003,0.50000004,0.35000005,0.36000006,0.45000007,cp
0.40000001,0.35000002,0.48000003,0.50000004,0.45000005,0.33000006,0.42000007,cp
0.44000001,0.34000002,0.48000003,0.50000004,0.30000005,0.33000006,0.43000007,cp
0.42000001,0.38000002,0.48000003,0.50000004,0.54000005,0.34000006,0.43000007,cp
0.44000001,0.56000002,0.48000003,0.50000004,0.50000005,0.46000006,0.54000007,cp
0.52000001,0.36000002,0.48000003,0.50000004,0.41000005,0.28000006,0.38000007,cp
0.36000001,0.41000002,0.48000003,0.50000004,0.48000005,0.47000006,0.54000007,cp
0.18000001,0.30000002,0.48000003,0.50000004,0.46000005,0.24000006,0.35000007,cp
0.47000001,0.29000002,0.48000003,0.50000004,0.51000005,0.33000006,0.43000007,cp
0.24000001,0.43000002,0.48000003,0.50000004,0.54000005,0.52000006,0.59000007,cp
0.25000001,0.37000002,0.48000003,0.50000004,0.41000005,0.33000006,0.42000007,cp
0.52000001,0.57000002,0.48000003,0.50000004,0.42000005,0.47000006,0.54000007,cp
0.25000001,0.37000002,0.48000003,0.50000004,0.43000005,0.26000006,0.36000007,cp
0.35000001,0.48000002,0.48000003,0.50000004,0.56000005,0.40000006,0.48000007,cp
0.26000001,0.26000002,0.48000003,0.50000004,0.34000005,0.25000006,0.35000007,cp
0.44000001,0.51000002,0.48000003,0.50000004,0.47000005,0.26000006,0.36000007,cp
0.37000001,0.50000002,0.48000003,0.50000004,0.42000005,0.36000006,0.45000007,cp
0.44000001,0.42000002,0.48000003,0.50000004,0.42000005,0.25000006,0.20000007,cp
0.24000001,0.43000002,0.48000003,0.50000004,0.37000005,0.28000006,0.38000007,cp
0.42000001,0.30000002,0.48000003,0.50000004,0.48000005,0.26000006,0.36000007,cp
0.48000001,0.42000002,0.48000003,0.50000004,0.45000005,0.25000006,0.35000007,cp
0.41000001,0.48000002,0.48000003,0.50000004,0.51000005,0.44000006,0.51000007,cp
0.44000001,0.28000002,0.48000003,0.50000004,0.43000005,0.27000006,0.37000007,cp
0.29000001,0.41000002,0.48000003,0.50000004,0.48000005,0.38000006,0.46000007,cp
0.34000001,0.28000002,0.48000003,0.50000004,0.41000005,0.35000006,0.44000007,cp
0.41000001,0.43000002,0.48000003,0.50000004,0.45000005,0.31000006,0.41000007,cp
0.29000001,0.47000002,0.48000003,0.50000004,0.41000005,0.23000006,0.34000007,cp
0.34000001,0.55000002,0.48000003,0.50000004,0.58000005,0.31000006,0.41000007,cp
0.36000001,0.56000002,0.48000003,0.50000004,0.43000005,0.45000006,0.53000007,cp
0.40000001,0.46000002,0.48000003,0.50000004,0.52000005,0.49000006,0.56000007,cp
0.50000001,0.49000002,0.48000003,0.50000004,0.49000005,0.46000006,0.53000007,cp
0.52000001,0.44000002,0.48000003,0.50000004,0.37000005,0.36000006,0.42000007,cp
0.50000001,0.51000002,0.48000003,0.50000004,0.27000005,0.23000006,0.34000007,cp
0.53000001,0.42000002,0.48000003,0.50000004,0.16000005,0.29000006,0.39000007,cp
0.34000001,0.46000002,0.48000003,0.50000004,0.52000005,0.35000006,0.44000007,cp
0.40000001,0.42000002,0.48000003,0.50000004,0.37000005,0.27000006,0.27000007,cp
0.41000001,0.43000002,0.48000003,0.50000004,0.50000005,0.24000006,0.25000007,cp
0.30000001,0.45000002,0.48000003,0.50000004,0.36000005,0.21000006,0.32000007,cp
0.31000001,0.47000002,0.48000003,0.50000004,0.29000005,0.28000006,0.39000007,cp
0.64000001,0.76000002,0.48000003,0.50000004,0.45000005,0.35000006,0.38000007,cp
0.35000001,0.37000002,0.48000003,0.50000004,0.30000005,0.34000006,0.43000007,cp
0.57000001,0.54000002,0.48000003,0.50000004,0.37000005,0.28000006,0.33000007,cp
0.65000001,0.55000002,0.48000003,0.50000004,0.34000005,0.37000006,0.28000007,cp
0.51000001,0.46000002,0.48000003,0.50000004,0.58000005,0.31000006,0.41000007,cp
0.38000001,0.40000002,0.48000003,0.50000004,0.63000005,0.25000006,0.35000007,cp
0.24000001,0.57000002,0.48000003,0.50000004,0.63000005,0.34000006,0.43000007,cp
0.38000001,0.26000002,0.48000003,0.50000004,0.54000005,0.16000006,0.28000007,cp
0.33000001,0.47000002,0.48000003,0.50000004,0.53000005,0.18000006,0.29000007,cp
0.24000001,0.34000002,0.48000003,0.50000004,0.38000005,0.30000006,0.40000007,cp
0.26000001,0.50000002,0.48000003,0.50000004,0.44000005,0.32000006,0.41000007,cp
0.44000001,0.49000002,0.48000003,0.50000004,0.39000005,0.38000006,0.40000007,cp
0.43000001,0.32000002,0.48000003,0.50000004,0.33000005,0.45000006,0.52000007,cp
0.49000001,0.43000002,0.48000003,0.50000004,0.49000005,0.30000006,0.40000007,cp
0.47000001,0.28000002,0.48000003,0.50000004,0.56000005,0.20000006,0.25000007,cp
0.32000001,0.33000002,0.48000003,0.50000004,0.60000005,0.06000006,0.20000007,cp
0.34000001,0.35000002,0.48000003,0.50000004,0.51000005,0.49000006,0.56000007,cp
0.35000001,0.34000002,0.48000003,0.50000004,0.46000005,0.30000006,0.27000007,cp
0.38000001,0.30000002,0.48000003,0.50000004,0.43000005,0.29000006,0.39000007,cp
0.38000001,0.44000002,0.48000003,0.50000004,0.43000005,0.20000006,0.31000007,cp
0.41000001,0.51000002,0.48000003,0.50000004,0.58000005,0.20000006,0.31000007,cp
0.34000001,0.42000002,0.48000003,0.50000004,0.41000005,0.34000006,0.43000007,cp
0.51000001,0.49000002,0.48000003,0.50000004,0.53000005,0.14000006,0.26000007,cp
0.25000001,0.51000002,0.48000003,0.50000004,0.37000005,0.42000006,0.50000007,cp
0.29000001,0.28000002,0.48000003,0.50000004,0.50000005,0.42000006,0.50000007,cp
0.25000001,0.26000002,0.48000003,0.50000004,0.39000005,0.32000006,0.42000007,cp
0.24000001,0.41000002,0.48000003,0.50000004,0.49000005,0.23000006,0.34000007,cp
0.17000001,0.39000002,0.48000003,0.50000004,0.53000005,0.30000006,0.39000007,cp
0.04000001,0.31000002,0.48000003,0.50000004,0.41000005,0.29000006,0.39000007,cp
0.61000001,0.36000002,0.48000003,0.50000004,0.49000005,0.35000006,0.44000007,cp
0.34000001,0.51000002,0.48000003,0.50000004,0.44000005,0.37000006,0.46000007,cp
0.28000001,0.33000002,0.48000003,0.50000004,0.45000005,0.22000006,0.33000007,cp
0.40000001,0.46000002,0.48000003,0.50000004,0.42000005,0.35000006,0.44000007,cp
0.23000001,0.34000002,0.48000003,0.50000004,0.43000005,0.26000006,0.37000007,cp
0.37000001,0.44000002,0.48000003,0.50000004,0.42000005,0.39000006,0.47000007,cp
1e-08,0.38000002,0.48000003,0.50000004,0.42000005,0.48000006,0.55000007,cp
0.39000001,0.31000002,0.48000003,0.50000004,0.38000005,0.34000006,0.43000007,cp
0.30000001,0.44000002,0.48000003,0.50000004,0.49000005,0.22000006,0.33000007,cp
0.27000001,0.30000002,0.48000003,0.50000004,0.71000005,0.28000006,0.39000007,cp
0.17000001,0.52000002,0.48000003,0.50000004,0.49000005,0.37000006,0.46000007,cp
0.36000001,0.42000002,0.48000003,0.50000004,0.53000005,0.32000006,0.41000007,cp
0.30000001,0.37000002,0.48000003,0.50000004,0.43000005,0.18000006,0.30000007,cp
0.26000001,0.40000002,0.48000003,0.50000004,0.36000005,0.26000006,0.37000007,cp
0.40000001,0.41000002,0.48000003,0.50000004,0.55000005,0.22000006,0.33000007,cp
0.22000001,0.34000002,0.48000003,0.50000004,0.42000005,0.29000006,0.39000007,cp
0.44000001,0.35000002,0.48000003,0.50000004,0.44000005,0.52000006,0.59000007,cp
0.27000001,0.42000002,0.48000003,0.50000004,0.37000005,0.38000006,0.43000007,cp
0.16000001,0.43000002,0.48000003,0.50000004,0.54000005,0.27000006,0.37000007,cp
0.06000001,0.61000002,0.48000003,0.50000004,0.49000005,0.92000006,0.37000007,im
0.44000001,0.52000002,0.48000003,0.50000004,0.43000005,0.47000006,0.54000007,im
0.63000001,0.47000002,0.48000003,0.50000004,0.51000005,0.82000006,0.84000007,im
0.23000001,0.48000002,0.48000003,0.50000004,0.59000005,0.88000006,0.89000007,im
0.34000001,0.49000002,0.48000003,0.50000004,0.58000005,0.85000006,0.80000007,im
0.43000001,0.40000002,0.48000003,0.50000004,0.58000005,0.75000006,0.78000007,im
0.46000001,0.61000002,0.48000003,0.50000004,0.48000005,0.86000006,0.87000007,im
0.27000001,0.35000002,0.48000003,0.50000004,0.51000005,0.77000006,0.79000007,im
0.52000001,0.39000002,0.48000003,0.50000004,0.65000005,0.71000006,0.73000007,im
0.29000001,0.47000002,0.48000003,0.50000004,0.71000005,0.65000006,0.69000007,im
0.55000001,0.47000002,0.48000003,0.50000004,0.57000005,0.78000006,0.80000007,im
0.12000001,0.67000002,0.48000003,0.50000004,0.74000005,0.58000006,0.63000007,im
0.40000001,0.50000002,0.48000003,0.50000004,0.65000005,0.82000006,0.84000007,im
0.73000001,0.36000002,0.48000003,0.50000004,0.53000005,0.91000006,0.92000007,im
0.84000001,0.44000002,0.48000003,0.50000004,0.48000005,0.71000006,0.74000007,im
0.48000001,0.45000002,0.48000003,0.50000004,0.60000005,0.78000006,0.80000007,im
0.54000001,0.49000002,0.48000003,0.50000004,0.40000005,0.87000006,0.88000007,im
0.48000001,0.41000002,0.48000003,0.50000004,0.51000005,0.90000006,0.88000007,im
0.50000001,0.66000002,0.48000003,0.50000004,0.31000005,0.92000006,0.92000007,im
0.72000001,0.46000002,0.48000003,0.50000004,0.51000005,0.66000006,0.70000007,im
0.47000001,0.55000002,0.48000003,0.50000004,0.58000005,0.71000006,0.75000007,im
0.33000001,0.56000002,0.48000003,0.50000004,0.33000005,0.78000006,0.80000007,im
0.64000001,0.58000002,0.48000003,0.50000004,0.48000005,0.78000006,0.73000007,im
0.54000001,0.57000002,0.48000003,0.50000004,0.56000005,0.81000006,0.83000007,im
0.47000001,0.59000002,0.48000003,0.50000004,0.52000005,0.76000006,0.79000007,im
0.63000001,0.50000002,0.48000003,0.50000004,0.59000005,0.85000006,0.86000007,im
0.49000001,0.42000002,0.48000003,0.50000004,0.53000005,0.79000006,0.81000007,im
0.31000001,0.50000002,0.48000003,0.50000004,0.57000005,0.84000006,0.85000007,im
0.74000001,0.44000002,0.48000003,0.50000004,0.55000005,0.88000006,0.89000007,im
0.33000001,0.45000002,0.48000003,0.50000004,0.45000005,0.88000006,0.89000007,im
0.45000001,0.40000002,0.48000003,0.50000004,0.61000005,0.74000006,0.77000007,im
0.71000001,0.40000002,0.48000003,0.50000004,0.71000005,0.70000006,0.74000007,im
0.50000001,0.37000002,0.48000003,0.50000004,0.66000005,0.64000006,0.69000007,im
0.66000001,0.53000002,0.48000003,0.50000004,0.59000005,0.66000006,0.66000007,im
0.60000001,0.61000002,0.48000003,0.50000004,0.54000005,0.67000006,0.71000007,im
0.83000001,0.37000002,0.48000003,0.50000004,0.61000005,0.71000006,0.74000007,im
0.34000001,0.51000002,0.48000003,0.50000004,0.67000005,0.90000006,0.90000007,im
0.63000001,0.54000002,0.48000003,0.50000004,0.65000005,0.79000006,0.81000007,im
0.70000001,0.40000002,0.48000003,0.50000004,0.56000005,0.86000006,0.83000007,im
0.60000001,0.50000002,1.00000003,0.50000004,0.54000005,0.77000006,0.80000007,im
0.16000001,0.51000002,0.48000003,0.50000004,0.33000005,0.39000006,0.48000007,im
0.74000001,0.70000002,0.48000003,0.50000004,0.66000005,0.65000006,0.69000007,im
0.20000001,0.46000002,0.48000003,0.50000004,0.57000005,0.78000006,0.81000007,im
0.89000001,0.55000002,0.48000003,0.50000004,0.51000005,0.72000006,0.76000007,im
0.70000001,0.46000002,0.48000003,0.50000004,0.56000005,0.78000006,0.73000007,im
0.12000001,0.43000002,0.48000003,0.50000004,0.63000005,0.70000006,0.74000007,im
0.61000001,0.52000002,0.48000003,0.50000004,0.54000005,0.67000006,0.52000007,im
0.33000001,0.37000002,0.48000003,0.50000004,0.46000005,0.65000006,0.69000007,im
0.63000001,0.65000002,0.48000003,0.50000004,0.66000005,0.67000006,0.71000007,im
0.41000001,0.51000002,0.48000003,0.50000004,0.53000005,0.75000006,0.78000007,im
0.34000001,0.67000002,0.48000003,0.50000004,0.52000005,0.76000006,0.79000007,im
0.58000001,0.34000002,0.48000003,0.50000004,0.56000005,0.87000006,0.81000007,im
0.59000001,0.56000002,0.48000003,0.50000004,0.55000005,0.80000006,0.82000007,im
0.51000001,0.40000002,0.48000003,0.50000004,0.57000005,0.62000006,0.67000007,im
0.50000001,0.57000002,0.48000003,0.50000004,0.71000005,0.61000006,0.66000007,im
0.60000001,0.46000002,0.48000003,0.50000004,0.45000005,0.81000006,0.83000007,im
0.37000001,0.47000002,0.48000003,0.50000004,0.39000005,0.76000006,0.79000007,im
0.58000001,0.55000002,0.48000003,0.50000004,0.57000005,0.70000006,0.74000007,im
0.36000001,0.47000002,0.48000003,0.50000004,0.51000005,0.69000006,0.72000007,im
0.39000001,0.41000002,0.48000003,0.50000004,0.52000005,0.72000006,0.75000007,im
0.35000001,0.51000002,0.48000003,0.50000004,0.61000005,0.71000006,0.74000007,im
0.31000001,0.44000002,0.48000003,0.50000004,0.50000005,0.79000006,0.82000007,im
0.61000001,0.66000002,0.48000003,0.50000004,0.46000005,0.87000006,0.88000007,im
0.48000001,0.49000002,0.48000003,0.50000004,0.52000005,0.77000006,0.71000007,im
0.11000001,0.50000002,0.48000003,0.50000004,0.58000005,0.72000006,0.68000007,im
0.31000001,0.36000002,0.48000003,0.50000004,0.58000005,0.94000006,0.94000007,im
0.68000001,0.51000002,0.48000003,0.50000004,0.71000005,0.75000006,0.78000007,im
0.69000001,0.39000002,0.48000003,0.50000004,0.57000005,0.76000006,0.79000007,im
0.52000001,0.54000002,0.48000003,0.50000004,0.62000005,0.76000006,0.79000007,im
0.46000001,0.59000002,0.48000003,0.50000004,0.36000005,0.76000006,0.23000007,im
0.36000001,0.45000002,0.48000003,0.50000004,0.38000005,0.79000006,0.17000007,im
1e-08,0.51000002,0.48000003,0.50000004,0.35000005,0.67000006,0.44000007,im
0.10000001,0.49000002,0.48000003,0.50000004,0.41000005,0.67000006,0.21000007,im
0.30000001,0.51000002,0.48000003,0.50000004,0.42000005,0.61000006,0.34000007,im
0.61000001,0.47000002,0.48000003,0.50000004,5e-08,0.80000006,0.32000007,im
0.63000001,0.75000002,0.48000003,0.50000004,0.64000005,0.73000006,0.66000007,im
0.71000001,0.52000002,0.48000003,0.50000004,0.64000005,1.00000006,0.99000007,im
0.85000001,0.53000002,0.48000003,0.50000004,0.53000005,0.52000006,0.35000007,imS
0.63000001,0.49000002,0.48000003,0.50000004,0.54000005,0.76000006,0.79000007,imS
0.75000001,0.55000002,1.00000003,1.00000004,0.40000005,0.47000006,0.30000007,imL
0.70000001,0.39000002,1.00000003,0.50000004,0.51000005,0.82000006,0.84000007,imL
0.72000001,0.42000002,0.48000003,0.50000004,0.65000005,0.77000006,0.79000007,imU
0.79000001,0.41000002,0.48000003,0.50000004,0.66000005,0.81000006,0.83000007,imU
0.83000001,0.48000002,0.48000003,0.50000004,0.65000005,0.76000006,0.79000007,imU
0.69000001,0.43000002,0.48000003,0.50000004,0.59000005,0.74000006,0.77000007,imU
0.79000001,0.36000002,0.48000003,0.50000004,0.46000005,0.82000006,0.70000007,imU
0.78000001,0.33000002,0.48000003,0.50000004,0.57000005,0.77000006,0.79000007,imU
0.75000001,0.37000002,0.48000003,0.50000004,0.64000005,0.70000006,0.74000007,imU
0.59000001,0.29000002,0.48000003,0.50000004,0.64000005,0.75000006,0.77000007,imU
0.67000001,0.37000002,0.48000003,0.50000004,0.54000005,0.64000006,0.68000007,imU
0.66000001,0.48000002,0.48000003,0.50000004,0.54000005,0.70000006,0.74000007,imU
0.64000001,0.46000002,0.48000003,0.50000004,0.48000005,0.73000006,0.76000007,imU
0.76000001,0.71000002,0.48000003,0.50000004,0.50000005,0.71000006,0.75000007,imU
0.84000001,0.49000002,0.48000003,0.50000004,0.55000005,0.78000006,0.74000007,imU
0.77000001,0.55000002,0.48000003,0.50000004,0.51000005,0.78000006,0.74000007,imU
0.81000001,0.44000002,0.48000003,0.50000004,0.42000005,0.67000006,0.68000007,imU
0.58000001,0.60000002,0.48000003,0.50000004,0.59000005,0.73000006,0.76000007,imU
0.63000001,0.42000002,0.48000003,0.50000004,0.48000005,0.77000006,0.80000007,imU
0.62000001,0.42000002,0.48000003,0.50000004,0.58000005,0.79000006,0.81000007,imU
0.86000001,0.39000002,0.48000003,0.50000004,0.59000005,0.89000006,0.90000007,imU
0.81000001,0.53000002,0.48000003,0.50000004,0.57000005,0.87000006,0.88000007,imU
0.87000001,0.49000002,0.48000003,0.50000004,0.61000005,0.76000006,0.79000007,imU
0.47000001,0.46000002,0.48000003,0.50000004,0.62000005,0.74000006,0.77000007,imU
0.76000001,0.41000002,0.48000003,0.50000004,0.50000005,0.59000006,0.62000007,imU
0.70000001,0.53000002,0.48000003,0.50000004,0.70000005,0.86000006,0.87000007,imU
0.64000001,0.45000002,0.48000003,0.50000004,0.67000005,0.61000006,0.66000007,imU
0.81000001,0.52000002,0.48000003,0.50000004,0.57000005,0.78000006,0.80000007,imU
0.73000001,0.26000002,0.48000003,0.50000004,0.57000005,0.75000006,0.78000007,imU
0.49000001,0.61000002,1.00000003,0.50000004,0.56000005,0.71000006,0.74000007,imU
0.88000001,0.42000002,0.48000003,0.50000004,0.52000005,0.73000006,0.75000007,imU
0.84000001,0.54000002,0.48000003,0.50000004,0.75000005,0.92000006,0.70000007,imU
0.63000001,0.51000002,0.48000003,0.50000004,0.64000005,0.72000006,0.76000007,imU
0.86000001,0.55000002,0.48000003,0.50000004,0.63000005,0.81000006,0.83000007,imU
0.79000001,0.54000002,0.48000003,0.50000004,0.50000005,0.66000006,0.68000007,imU
0.57000001,0.38000002,0.48000003,0.50000004,0.06000005,0.49000006,0.33000007,imU
0.78000001,0.44000002,0.48000003,0.50000004,0.45000005,0.73000006,0.68000007,imU
0.78000001,0.68000002,0.48000003,0.50000004,0.83000005,0.40000006,0.29000007,om
0.63000001,0.69000002,0.48000003,0.50000004,0.65000005,0.41000006,0.28000007,om
0.67000001,0.88000002,0.48000003,0.50000004,0.73000005,0.50000006,0.25000007,om
0.61000001,0.75000002,0.48000003,0.50000004,0.51000005,0.33000006,0.33000007,om
0.67000001,0.84000002,0.48000003,0.50000004,0.74000005,0.54000006,0.37000007,om
0.74000001,0.90000002,0.48000003,0.50000004,0.57000005,0.53000006,0.29000007,om
0.73000001,0.84000002,0.48000003,0.50000004,0.86000005,0.58000006,0.29000007,om
0.75000001,0.76000002,0.48000003,0.50000004,0.83000005,0.57000006,0.30000007,om
0.77000001,0.57000002,0.48000003,0.50000004,0.88000005,0.53000006,0.20000007,om
0.74000001,0.78000002,0.48000003,0.50000004,0.75000005,0.54000006,0.15000007,om
0.68000001,0.76000002,0.48000003,0.50000004,0.84000005,0.45000006,0.27000007,om
0.56000001,0.68000002,0.48000003,0.50000004,0.77000005,0.36000006,0.45000007,om
0.65000001,0.51000002,0.48000003,0.50000004,0.66000005,0.54000006,0.33000007,om
0.52000001,0.81000002,0.48000003,0.50000004,0.72000005,0.38000006,0.38000007,om
0.64000001,0.57000002,0.48000003,0.50000004,0.70000005,0.33000006,0.26000007,om
0.60000001,0.76000002,1.00000003,0.50000004,0.77000005,0.59000006,0.52000007,om
0.69000001,0.59000002,0.48000003,0.50000004,0.77000005,0.39000006,0.21000007,om
0.63000001,0.49000002,0.48000003,0.50000004,0.79000005,0.45000006,0.28000007,om
0.71000001,0.71000002,0.48000003,0.50000004,0.68000005,0.43000006,0.36000007,om
0.68000001,0.63000002,0.48000003,0.50000004,0.73000005,0.40000006,0.30000007,om
0.77000001,0.57000002,1.00000003,0.50000004,0.37000005,0.54000006,0.01000007,omL
0.66000001,0.49000002,1.00000003,0.50000004,0.54000005,0.56000006,0.36000007,omL
0.71000001,0.46000002,1.00000003,0.50000004,0.52000005,0.59000006,0.30000007,omL
0.67000001,0.55000002,1.00000003,0.50000004,0.66000005,0.58000006,0.16000007,omL
0.68000001,0.49000002,1.00000003,0.50000004,0.62000005,0.55000006,0.28000007,omL
0.74000001,0.49000002,0.48000003,0.50000004,0.42000005,0.54000006,0.36000007,pp
0.70000001,0.61000002,0.48000003,0.50000004,0.56000005,0.52000006,0.43000007,pp
0.66000001,0.86000002,0.48000003,0.50000004,0.34000005,0.41000006,0.36000007,pp
0.73000001,0.78000002,0.48000003,0.50000004,0.58000005,0.51000006,0.31000007,pp
0.65000001,0.57000002,0.48000003,0.50000004,0.47000005,0.47000006,0.51000007,pp
0.72000001,0.86000002,0.48000003,0.50000004,0.17000005,0.55000006,0.21000007,pp
0.67000001,0.70000002,0.48000003,0.50000004,0.46000005,0.45000006,0.33000007,pp
0.67000001,0.81000002,0.48000003,0.50000004,0.54000005,0.49000006,0.23000007,pp
0.67000001,0.61000002,0.48000003,0.50000004,0.51000005,0.37000006,0.38000007,pp
0.63000001,1.00000002,0.48000003,0.50000004,0.35000005,0.51000006,0.49000007,pp
0.57000001,0.59000002,0.48000003,0.50000004,0.39000005,0.47000006,0.33000007,pp
0.71000001,0.71000002,0.48000003,0.50000004,0.40000005,0.54000006,0.39000007,pp
0.66000001,0.74000002,0.48000003,0.50000004,0.31000005,0.38000006,0.43000007,pp
0.67000001,0.81000002,0.48000003,0.50000004,0.25000005,0.42000006,0.25000007,pp
0.64000001,0.72000002,0.48000003,0.50000004,0.49000005,0.42000006,0.19000007,pp
0.68000001,0.82000002,0.48000003,0.50000004,0.38000005,0.65000006,0.56000007,pp
0.32000001,0.39000002,0.48000003,0.50000004,0.53000005,0.28000006,0.38000007,pp
0.70000001,0.64000002,0.48000003,0.50000004,0.47000005,0.51000006,0.47000007,pp
0.63000001,0.57000002,0.48000003,0.50000004,0.49000005,0.70000006,0.20000007,pp
0.74000001,0.82000002,0.48000003,0.50000004,0.49000005,0.49000006,0.41000007,pp
0.63000001,0.86000002,0.48000003,0.50000004,0.39000005,0.47000006,0.34000007,pp
0.63000001,0.83000002,0.48000003,0.50000004,0.40000005,0.39000006,0.19000007,pp
0.63000001,0.71000002,0.48000003,0.50000004,0.60000005,0.40000006,0.39000007,pp
0.71000001,0.86000002,0.48000003,0.50000004,0.40000005,0.54000006,0.32000007,pp
0.68000001,0.78000002,0.48000003,0.50000004,0.43000005,0.44000006,0.42000007,pp
0.64000001,0.84000002,0.48000003,0.50000004,0.37000005,0.45000006,0.40000007,pp
0.74000001,0.47000002,0.48000003,0.50000004,0.50000005,0.57000006,0.42000007,pp
0.75000001,0.84000002,0.48000003,0.50000004,0.35000005,0.52000006,0.33000007,pp
0.63000001,0.65000002,0.48000003,0.50000004,0.39000005,0.44000006,0.35000007,pp
